Region,location,date,month,year,year2,Peak_Freq 
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,134.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,134.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,136.7
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,136.7
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,17/01/2008,17/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,136.7
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,132.8
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,128.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
Greenland Sea,SE_Greenland,26/01/2008,26/01/2008,2008,2007/2008,130.9
